Country Code,Country,Date,Food_Price_Index
SDN,Sudan,2009-04-01,126.3
SEN,Senegal,2009-04-01,83.8
SGP,Singapore,2009-04-01,81.847
SHN,Saint Helena,2009-04-01,71.2
SLE,Sierra Leone,2009-04-01,27.8
SLV,El Salvador,2009-04-01,104.0
SRB,Serbia,2009-04-01,142.7
SUR,Suriname,2009-04-01,44.1
SVK,Slovakia,2009-04-01,88.1
SVN,Slovenia,2009-04-01,88.3
SWE,Sweden,2009-04-01,91.5
SYC,Seychelles,2009-04-01,95.6
TGO,Togo,2009-04-01,96.5
THA,Thailand,2009-04-01,73.6
TTO,Trinidad and Tobago,2009-04-01,48.7
TUN,Tunisia,2009-04-01,72.1
TUR,Turkey,2009-04-01,57.8
TWN,"Taiwan, China",2009-04-01,76.32
UKR,Ukraine,2009-04-01,87.7
URY,Uruguay,2009-04-01,31.72
USA,United States,2009-04-01,88.7
VNM,Vietnam,2009-04-01,55.2
VUT,Vanuatu,2009-04-01,135.5
WSM,Samoa,2009-04-01,93.1
XKX,Kosovo,2009-04-01,82.5
ZAF,South Africa,2009-04-01,72.1
ALB,Albania,2009-07-01,67.3
ARE,United Arab Emirates,2009-07-01,74.6
ARM,Armenia,2009-07-01,73.4
AUS,Australia,2009-07-01,92.3
AUT,Austria,2009-07-01,85.9
AZE,Azerbaijan,2009-07-01,162.1
BDI,Burundi,2009-07-01,57.8
BEL,Belgium,2009-07-01,88.3
BEN,Benin,2009-07-01,86.0
BGD,Bangladesh,2009-07-01,146.94
BGR,Bulgaria,2009-07-01,4751.2
BIH,Bosnia and Herzegovina,2009-07-01,95.3
BLR,Belarus,2009-07-01,13.3
BOL,Bolivia,2009-07-01,60.0
BRA,Brazil,2009-07-01,61.558
BWA,Botswana,2009-07-01,72.9
CAN,Canada,2009-07-01,85.9
CHE,Switzerland,2009-07-01,104.0
CHL,Chile,2009-07-01,70.9
CHN,China,2009-07-01,71.1
CIV,C̫te d'Ivoire,2009-07-01,92.5
COG,"Congo, Rep.",2009-07-01,86.6
COL,Colombia,2009-07-01,68.8
COL,Colombia,2009-07-01,81.8
CPV,Cabo Verde,2009-07-01,90.5
CRI,Costa Rica,2009-07-01,77.4
CYM,Cayman Islands,2009-07-01,105.6
CYP,Cyprus,2009-07-01,94.1
CZE,Czech Republic,2009-07-01,81.2
DEU,Germany,2009-07-01,87.1
DNK,Denmark,2009-07-01,91.2
DOM,Dominican Republic,2009-07-01,63.1
DZA,Algeria,2009-07-01,140.5
ECU,Ecuador,2009-07-01,79.2
EGY,"Egypt, Arab Rep.",2009-07-01,25.0
ESP,Spain,2009-07-01,92.6
EST,Estonia,2009-07-01,81.3
ETH,Ethiopia,2009-07-01,41.9
FIN,Finland,2009-07-01,89.6
FJI,Fiji,2009-07-01,79.6
FRA,France,2009-07-01,93.0
FRO,Faroe Islands,2009-07-01,121.4
GBR,United Kingdom,2009-07-01,87.5
GEO,Georgia,2009-07-01,86.0
GHA,Ghana,2009-07-01,47.7
GIN,Guinea,2009-07-01,46.4
GMB,"Gambia, The",2009-07-01,48.8
GNB,Guinea-Bissau,2009-07-01,90.7
GRC,Greece,2009-07-01,94.0
GRD,Grenada,2009-07-01,101.0
GTM,Guatemala,2009-07-01,93.9
HKG,"Hong Kong SAR, China",2009-07-01,64.6
HND,Honduras,2009-07-01,198.5
HRV,Croatia,2009-07-01,92.5
HTI,Haiti,2009-07-01,53.5
HUN,Hungary,2009-07-01,82.9
IDN,Indonesia,2009-07-01,47.26
IRL,Ireland,2009-07-01,104.9
ISL,Iceland,2009-07-01,80.6
ISR,Israel,2009-07-01,91.8
ITA,Italy,2009-07-01,91.6
JAM,Jamaica,2009-07-01,47.4
JOR,Jordan,2009-07-01,84.0
JPN,Japan,2009-07-01,93.5
KEN,Kenya,2009-07-01,43.4
KGZ,Kyrgyz Republic,2009-07-01,162.5
KHM,Cambodia,2009-07-01,150.6
KNA,St. Kitts and Nevis,2009-07-01,99.0
KOR,"Korea, Rep.",2009-07-01,81.4
LAO,"Lao, PDR",2009-07-01,62.6
LBN,Lebanon,2009-07-01,81.4
LCA,St. Lucia,2009-07-01,86.7
LSO,Lesotho,2009-07-01,61.6
LTU,Lithuania,2009-07-01,87.2
LUX,Luxembourg,2009-07-01,89.6
LVA,Latvia,2009-07-01,88.7
MAC,"Macao SAR, China",2009-07-01,63.5
MAR,Morocco,2009-07-01,90.9
MDA,"Moldova, Rep.",2009-07-01,1576.92
MDG,Madagascar,2009-07-01,62.2
MDV,Maldives,2009-07-01,51.76
MEX,Mexico,2009-07-01,75.6
MKD,North Macedonia,2009-07-01,97.7
MLT,Malta,2009-07-01,78.22
MNE,Montenegro,2009-07-01,86.6
MNG,Mongolia,2009-07-01,41.4
MOZ,Mozambique,2009-07-01,49.5
MUS,Mauritius,2009-07-01,79.2
MYS,Malaysia,2009-07-01,97.6
NAM,Namibia,2009-07-01,82.7
NER,Niger,2009-07-01,91.5
NGA,Nigeria,2009-07-01,98.7
NLD,Netherlands,2009-07-01,92.3
NOR,Norway,2009-07-01,92.6
NZL,New Zealand,2009-07-01,96.1
OMN,Oman,2009-07-01,89.9
PAK,Pakistan,2009-07-01,62.0
PHL,Philippines,2009-07-01,72.2
POL,Poland,2009-07-01,89.0
PRT,Portugal,2009-07-01,92.0
PRY,Paraguay,2009-07-01,62.5
ROU,Romania,2009-07-01,97.901
RUS,Russian Federation,2009-07-01,58.5269
RWA,Rwanda,2009-07-01,79.6
SAU,Saudi Arabia,2009-07-01,77.99
SDN,Sudan,2009-07-01,144.4
SEN,Senegal,2009-07-01,85.8
SGP,Singapore,2009-07-01,81.939
SHN,Saint Helena,2009-07-01,72.6
SLE,Sierra Leone,2009-07-01,28.3
SLV,El Salvador,2009-07-01,102.2
SRB,Serbia,2009-07-01,138.1
SUR,Suriname,2009-07-01,44.3
SVK,Slovakia,2009-07-01,85.5
SVN,Slovenia,2009-07-01,86.9
SWE,Sweden,2009-07-01,91.2
SYC,Seychelles,2009-07-01,94.3
TGO,Togo,2009-07-01,99.9
THA,Thailand,2009-07-01,73.6
TTO,Trinidad and Tobago,2009-07-01,49.3
TUN,Tunisia,2009-07-01,73.4
TUR,Turkey,2009-07-01,56.3
TWN,"Taiwan, China",2009-07-01,79.27
UKR,Ukraine,2009-07-01,87.1
URY,Uruguay,2009-07-01,32.03
USA,United States,2009-07-01,88.0
VNM,Vietnam,2009-07-01,55.3
VUT,Vanuatu,2009-07-01,136.9
WSM,Samoa,2009-07-01,90.6
XKX,Kosovo,2009-07-01,81.5
ZAF,South Africa,2009-07-01,71.8
ALB,Albania,2009-10-01,70.0
ARE,United Arab Emirates,2009-10-01,75.36
ARM,Armenia,2009-10-01,73.9
AUS,Australia,2009-10-01,94.1
AUT,Austria,2009-10-01,86.4
AZE,Azerbaijan,2009-10-01,165.2
BDI,Burundi,2009-10-01,58.6
BEL,Belgium,2009-10-01,88.5
BEN,Benin,2009-10-01,84.1
BGD,Bangladesh,2009-10-01,151.5
BGR,Bulgaria,2009-10-01,4767.1
BIH,Bosnia and Herzegovina,2009-10-01,94.8
BLR,Belarus,2009-10-01,13.6
BOL,Bolivia,2009-10-01,60.5
BRA,Brazil,2009-10-01,61.707
BWA,Botswana,2009-10-01,73.2
CAN,Canada,2009-10-01,85.5
CHE,Switzerland,2009-10-01,102.7
CHL,Chile,2009-10-01,71.7
CHN,China,2009-10-01,72.1
CIV,C̫te d'Ivoire,2009-10-01,88.6
COG,"Congo, Rep.",2009-10-01,84.0
COL,Colombia,2009-10-01,68.9
COL,Colombia,2009-10-01,80.4
CPV,Cabo Verde,2009-10-01,89.5
CRI,Costa Rica,2009-10-01,78.4
CYM,Cayman Islands,2009-10-01,105.1
CYP,Cyprus,2009-10-01,95.9
CZE,Czech Republic,2009-10-01,81.0
DEU,Germany,2009-10-01,87.0
DNK,Denmark,2009-10-01,90.1
DOM,Dominican Republic,2009-10-01,63.5
DZA,Algeria,2009-10-01,145.1
ECU,Ecuador,2009-10-01,80.4
EGY,"Egypt, Arab Rep.",2009-10-01,26.6
ESP,Spain,2009-10-01,92.6
EST,Estonia,2009-10-01,79.8
ETH,Ethiopia,2009-10-01,41.0
FIN,Finland,2009-10-01,85.4
FJI,Fiji,2009-10-01,80.0
FRA,France,2009-10-01,93.5
FRO,Faroe Islands,2009-10-01,120.0
GBR,United Kingdom,2009-10-01,88.3
GEO,Georgia,2009-10-01,91.7
GHA,Ghana,2009-10-01,45.8
GIN,Guinea,2009-10-01,48.4
GMB,"Gambia, The",2009-10-01,49.4
GNB,Guinea-Bissau,2009-10-01,86.5
GRC,Greece,2009-10-01,94.3
GRD,Grenada,2009-10-01,100.1
GTM,Guatemala,2009-10-01,93.3
HKG,"Hong Kong SAR, China",2009-10-01,64.9
HND,Honduras,2009-10-01,196.3
HRV,Croatia,2009-10-01,91.8
HTI,Haiti,2009-10-01,53.4
HUN,Hungary,2009-10-01,81.7
IDN,Indonesia,2009-10-01,48.07
IRL,Ireland,2009-10-01,102.4
ISL,Iceland,2009-10-01,82.8
ISR,Israel,2009-10-01,91.4
ITA,Italy,2009-10-01,91.7
JAM,Jamaica,2009-10-01,48.3
JOR,Jordan,2009-10-01,84.4
JPN,Japan,2009-10-01,91.8
KEN,Kenya,2009-10-01,43.9
KGZ,Kyrgyz Republic,2009-10-01,161.9
KHM,Cambodia,2009-10-01,150.2
KNA,St. Kitts and Nevis,2009-10-01,99.6
KOR,"Korea, Rep.",2009-10-01,80.6
LAO,"Lao, PDR",2009-10-01,62.6
LBN,Lebanon,2009-10-01,81.7
LCA,St. Lucia,2009-10-01,86.8
LSO,Lesotho,2009-10-01,62.0
LTU,Lithuania,2009-10-01,86.2
LUX,Luxembourg,2009-10-01,89.7
LVA,Latvia,2009-10-01,86.8
MAC,"Macao SAR, China",2009-10-01,63.7
MAR,Morocco,2009-10-01,89.4
MDA,"Moldova, Rep.",2009-10-01,1646.57
MDG,Madagascar,2009-10-01,64.5
MDV,Maldives,2009-10-01,52.71
MEX,Mexico,2009-10-01,75.7
MKD,North Macedonia,2009-10-01,97.4
MLT,Malta,2009-10-01,78.79
MNE,Montenegro,2009-10-01,86.7
MNG,Mongolia,2009-10-01,40.8
MOZ,Mozambique,2009-10-01,51.0
MUS,Mauritius,2009-10-01,78.8
MYS,Malaysia,2009-10-01,98.3
NAM,Namibia,2009-10-01,83.1
NER,Niger,2009-10-01,90.7
NGA,Nigeria,2009-10-01,100.9
NLD,Netherlands,2009-10-01,92.1
NOR,Norway,2009-10-01,92.3
NZL,New Zealand,2009-10-01,93.1
OMN,Oman,2009-10-01,89.9
PAK,Pakistan,2009-10-01,63.5
PHL,Philippines,2009-10-01,73.5
POL,Poland,2009-10-01,89.3
PRT,Portugal,2009-10-01,91.7
PRY,Paraguay,2009-10-01,64.8
ROU,Romania,2009-10-01,97.47
RUS,Russian Federation,2009-10-01,58.259
RWA,Rwanda,2009-10-01,86.5
SAU,Saudi Arabia,2009-10-01,78.6
SDN,Sudan,2009-10-01,141.9
SEN,Senegal,2009-10-01,87.9
SGP,Singapore,2009-10-01,82.116
SHN,Saint Helena,2009-10-01,73.1
SLE,Sierra Leone,2009-10-01,28.8
SLV,El Salvador,2009-10-01,100.7
SRB,Serbia,2009-10-01,137.7
SUR,Suriname,2009-10-01,45.5
SVK,Slovakia,2009-10-01,84.6
SVN,Slovenia,2009-10-01,86.7
SWE,Sweden,2009-10-01,91.0
SYC,Seychelles,2009-10-01,90.3
TGO,Togo,2009-10-01,97.7
THA,Thailand,2009-10-01,74.8
TTO,Trinidad and Tobago,2009-10-01,49.7
TUN,Tunisia,2009-10-01,74.3
TUR,Turkey,2009-10-01,59.1
TWN,"Taiwan, China",2009-10-01,78.0
UKR,Ukraine,2009-10-01,88.9
URY,Uruguay,2009-10-01,32.41
USA,United States,2009-10-01,87.9
VNM,Vietnam,2009-10-01,56.2
VUT,Vanuatu,2009-10-01,135.2
WSM,Samoa,2009-10-01,87.7
XKX,Kosovo,2009-10-01,81.8
ZAF,South Africa,2009-10-01,72.3
AIA,Anguilla,2010-01-01,100.0
ALB,Albania,2010-01-01,74.0
ARE,United Arab Emirates,2010-01-01,76.62
ARM,Armenia,2010-01-01,74.5
AUS,Australia,2010-01-01,95.2
AUT,Austria,2010-01-01,87.2
AZE,Azerbaijan,2010-01-01,172.3
BDI,Burundi,2010-01-01,61.3
BEL,Belgium,2010-01-01,90.0
BEN,Benin,2010-01-01,83.9
BGD,Bangladesh,2010-01-01,154.02
BGR,Bulgaria,2010-01-01,4892.4
BHR,Bahrain,2010-01-01,82.1
BIH,Bosnia and Herzegovina,2010-01-01,95.6
BLR,Belarus,2010-01-01,14.1
BOL,Bolivia,2010-01-01,60.4
BRA,Brazil,2010-01-01,62.96
BRN,Brunei Darussalam,2010-01-01,100.2
BWA,Botswana,2010-01-01,73.5
CAN,Canada,2010-01-01,86.8
CHE,Switzerland,2010-01-01,103.7
CHL,Chile,2010-01-01,70.9
CHN,China,2010-01-01,76.2
CIV,C̫te d'Ivoire,2010-01-01,92.9
COG,"Congo, Rep.",2010-01-01,85.7
COL,Colombia,2010-01-01,69.0
COL,Colombia,2010-01-01,81.6
CPV,Cabo Verde,2010-01-01,90.5
CRI,Costa Rica,2010-01-01,79.9
CYM,Cayman Islands,2010-01-01,107.5
CYP,Cyprus,2010-01-01,97.2
CZE,Czech Republic,2010-01-01,84.0
DEU,Germany,2010-01-01,88.9
DNK,Denmark,2010-01-01,90.9
DOM,Dominican Republic,2010-01-01,64.9
DZA,Algeria,2010-01-01,143.6
ECU,Ecuador,2010-01-01,82.1
EGY,"Egypt, Arab Rep.",2010-01-01,27.1
ESP,Spain,2010-01-01,92.2
EST,Estonia,2010-01-01,81.6
ETH,Ethiopia,2010-01-01,40.9
FIN,Finland,2010-01-01,86.1
FJI,Fiji,2010-01-01,81.2
FRA,France,2010-01-01,94.6
FRO,Faroe Islands,2010-01-01,120.5
GAB,Gabon,2010-01-01,80.6
GBR,United Kingdom,2010-01-01,89.6
GEO,Georgia,2010-01-01,95.4
GHA,Ghana,2010-01-01,47.7
GIN,Guinea,2010-01-01,35.6
GMB,"Gambia, The",2010-01-01,50.7
GNB,Guinea-Bissau,2010-01-01,87.5
GNQ,Equatorial Guinea,2010-01-01,114.8
GRC,Greece,2010-01-01,95.1
GRD,Grenada,2010-01-01,102.8
GTM,Guatemala,2010-01-01,95.8
HKG,"Hong Kong SAR, China",2010-01-01,66.0
HND,Honduras,2010-01-01,197.9
HRV,Croatia,2010-01-01,90.8
HTI,Haiti,2010-01-01,54.9
HUN,Hungary,2010-01-01,84.4
IDN,Indonesia,2010-01-01,48.86
IRL,Ireland,2010-01-01,101.7
ISL,Iceland,2010-01-01,83.8
ISR,Israel,2010-01-01,90.6
ITA,Italy,2010-01-01,91.7
JAM,Jamaica,2010-01-01,49.6
JOR,Jordan,2010-01-01,86.5
JPN,Japan,2010-01-01,92.9
KEN,Kenya,2010-01-01,44.3
KGZ,Kyrgyz Republic,2010-01-01,170.0
KHM,Cambodia,2010-01-01,149.0
KNA,St. Kitts and Nevis,2010-01-01,100.4
KOR,"Korea, Rep.",2010-01-01,83.8
KWT,Kuwait,2010-01-01,82.6
LAO,"Lao, PDR",2010-01-01,63.1
LBN,Lebanon,2010-01-01,82.9
LCA,St. Lucia,2010-01-01,87.2
LSO,Lesotho,2010-01-01,62.5
LTU,Lithuania,2010-01-01,86.8
LUX,Luxembourg,2010-01-01,89.6
LVA,Latvia,2010-01-01,88.8
MAC,"Macao SAR, China",2010-01-01,65.1
MAR,Morocco,2010-01-01,90.1
MDA,"Moldova, Rep.",2010-01-01,1766.1
MDG,Madagascar,2010-01-01,65.1
MDV,Maldives,2010-01-01,52.5
MEX,Mexico,2010-01-01,77.6
MKD,North Macedonia,2010-01-01,99.4
MLI,Mali,2010-01-01,88.6
MLT,Malta,2010-01-01,79.2
MNE,Montenegro,2010-01-01,87.1
MNG,Mongolia,2010-01-01,45.9
MOZ,Mozambique,2010-01-01,55.9
MRT,Mauritania,2010-01-01,67.1
MUS,Mauritius,2010-01-01,80.5
MYS,Malaysia,2010-01-01,99.0
NAM,Namibia,2010-01-01,84.1
NER,Niger,2010-01-01,87.5
NGA,Nigeria,2010-01-01,104.9
NIC,Nicaragua,2010-01-01,150.1
NLD,Netherlands,2010-01-01,92.7
NOR,Norway,2010-01-01,92.0
NZL,New Zealand,2010-01-01,94.1
OMN,Oman,2010-01-01,89.7
PAK,Pakistan,2010-01-01,64.7
PHL,Philippines,2010-01-01,74.1
PNG,Papua New Guinea,2010-01-01,102.3
POL,Poland,2010-01-01,90.9
PRT,Portugal,2010-01-01,92.3
PRY,Paraguay,2010-01-01,66.7
QAT,Qatar,2010-01-01,90.0
ROU,Romania,2010-01-01,97.532
RUS,Russian Federation,2010-01-01,59.094
RWA,Rwanda,2010-01-01,80.3
SAU,Saudi Arabia,2010-01-01,78.69
SDN,Sudan,2010-01-01,141.6
SEN,Senegal,2010-01-01,86.5
SGP,Singapore,2010-01-01,82.578
SHN,Saint Helena,2010-01-01,73.6
SLE,Sierra Leone,2010-01-01,29.9
SLV,El Salvador,2010-01-01,102.3
SRB,Serbia,2010-01-01,136.6
SUR,Suriname,2010-01-01,45.0
SVK,Slovakia,2010-01-01,87.3
SVN,Slovenia,2010-01-01,87.6
SWE,Sweden,2010-01-01,92.7
SYC,Seychelles,2010-01-01,89.8
TCD,Chad,2010-01-01,85.1
TGO,Togo,2010-01-01,97.6
THA,Thailand,2010-01-01,76.6
TTO,Trinidad and Tobago,2010-01-01,51.0
TUN,Tunisia,2010-01-01,74.9
TUR,Turkey,2010-01-01,63.5
TWN,"Taiwan, China",2010-01-01,76.56
UKR,Ukraine,2010-01-01,95.9
URY,Uruguay,2010-01-01,33.05
USA,United States,2010-01-01,88.5
VNM,Vietnam,2010-01-01,59.8
VUT,Vanuatu,2010-01-01,140.0
WSM,Samoa,2010-01-01,89.5
XKX,Kosovo,2010-01-01,83.9
ZAF,South Africa,2010-01-01,72.5
ZMB,Zambia,2010-01-01,104.69
AIA,Anguilla,2010-04-01,100.4
ALB,Albania,2010-04-01,72.7
ARE,United Arab Emirates,2010-04-01,77.63
ARM,Armenia,2010-04-01,76.8
AUS,Australia,2010-04-01,94.6
AUT,Austria,2010-04-01,87.3
AZE,Azerbaijan,2010-04-01,175.5
BDI,Burundi,2010-04-01,63.6
BEL,Belgium,2010-04-01,90.7
BEN,Benin,2010-04-01,89.6
BGD,Bangladesh,2010-04-01,157.23
BGR,Bulgaria,2010-04-01,4811.7
BHR,Bahrain,2010-04-01,84.2
BIH,Bosnia and Herzegovina,2010-04-01,95.7
BLR,Belarus,2010-04-01,14.4
BOL,Bolivia,2010-04-01,60.1
BRA,Brazil,2010-04-01,64.634
BRN,Brunei Darussalam,2010-04-01,100.1
BWA,Botswana,2010-04-01,74.7
CAN,Canada,2010-04-01,86.9
CHE,Switzerland,2010-04-01,103.6
CHL,Chile,2010-04-01,71.5
CHN,China,2010-04-01,75.5
CIV,C̫te d'Ivoire,2010-04-01,98.1
COG,"Congo, Rep.",2010-04-01,83.1
COL,Colombia,2010-04-01,69.8
COL,Colombia,2010-04-01,83.3
CPV,Cabo Verde,2010-04-01,91.3
CRI,Costa Rica,2010-04-01,80.6
CYM,Cayman Islands,2010-04-01,110.6
CYP,Cyprus,2010-04-01,95.0
CZE,Czech Republic,2010-04-01,84.6
DEU,Germany,2010-04-01,89.4
DNK,Denmark,2010-04-01,91.1
DOM,Dominican Republic,2010-04-01,65.8
DZA,Algeria,2010-04-01,144.1
ECU,Ecuador,2010-04-01,82.5
EGY,"Egypt, Arab Rep.",2010-04-01,27.9
ESP,Spain,2010-04-01,91.9
EST,Estonia,2010-04-01,84.0
ETH,Ethiopia,2010-04-01,41.1
FIN,Finland,2010-04-01,85.9
FJI,Fiji,2010-04-01,82.2
FRA,France,2010-04-01,95.4
FRO,Faroe Islands,2010-04-01,120.7
GAB,Gabon,2010-04-01,80.4
GBR,United Kingdom,2010-04-01,90.3
GEO,Georgia,2010-04-01,95.1
GHA,Ghana,2010-04-01,50.3
GIN,Guinea,2010-04-01,29.4
GMB,"Gambia, The",2010-04-01,51.1
GNB,Guinea-Bissau,2010-04-01,88.5
GNQ,Equatorial Guinea,2010-04-01,116.5
GRC,Greece,2010-04-01,95.6
GRD,Grenada,2010-04-01,106.2
GTM,Guatemala,2010-04-01,96.5
HKG,"Hong Kong SAR, China",2010-04-01,65.8
HND,Honduras,2010-04-01,201.3
HRV,Croatia,2010-04-01,91.0
HTI,Haiti,2010-04-01,55.9
HUN,Hungary,2010-04-01,86.5
IDN,Indonesia,2010-04-01,49.54
IRL,Ireland,2010-04-01,101.5
ISL,Iceland,2010-04-01,83.8
ISR,Israel,2010-04-01,91.4
ITA,Italy,2010-04-01,91.7
JAM,Jamaica,2010-04-01,51.2
JOR,Jordan,2010-04-01,85.9
JPN,Japan,2010-04-01,93.4
KEN,Kenya,2010-04-01,44.8
KGZ,Kyrgyz Republic,2010-04-01,170.1
KHM,Cambodia,2010-04-01,149.6
KNA,St. Kitts and Nevis,2010-04-01,101.0
KOR,"Korea, Rep.",2010-04-01,85.2
KWT,Kuwait,2010-04-01,83.5
LAO,"Lao, PDR",2010-04-01,65.2
LBN,Lebanon,2010-04-01,83.1
LCA,St. Lucia,2010-04-01,87.0
LSO,Lesotho,2010-04-01,63.0
LTU,Lithuania,2010-04-01,87.9
LUX,Luxembourg,2010-04-01,90.3
LVA,Latvia,2010-04-01,89.9
MAC,"Macao SAR, China",2010-04-01,66.2
MAR,Morocco,2010-04-01,91.4
MDA,"Moldova, Rep.",2010-04-01,1766.78
MDG,Madagascar,2010-04-01,66.4
MDV,Maldives,2010-04-01,54.5
MEX,Mexico,2010-04-01,76.8
MKD,North Macedonia,2010-04-01,100.5
MLI,Mali,2010-04-01,89.9
MLT,Malta,2010-04-01,78.99
MNE,Montenegro,2010-04-01,86.3
MNG,Mongolia,2010-04-01,51.6
MOZ,Mozambique,2010-04-01,58.1
MRT,Mauritania,2010-04-01,68.1
MUS,Mauritius,2010-04-01,81.0
MYS,Malaysia,2010-04-01,99.5
NAM,Namibia,2010-04-01,83.7
NER,Niger,2010-04-01,90.2
NGA,Nigeria,2010-04-01,107.7
NIC,Nicaragua,2010-04-01,152.9
NLD,Netherlands,2010-04-01,93.2
NOR,Norway,2010-04-01,92.5
NZL,New Zealand,2010-04-01,92.9
OMN,Oman,2010-04-01,89.8
PAK,Pakistan,2010-04-01,67.6
PHL,Philippines,2010-04-01,74.3
PNG,Papua New Guinea,2010-04-01,102.0
POL,Poland,2010-04-01,92.4
PRT,Portugal,2010-04-01,93.0
PRY,Paraguay,2010-04-01,67.2
QAT,Qatar,2010-04-01,90.6
ROU,Romania,2010-04-01,97.664
RUS,Russian Federation,2010-04-01,60.0351
RWA,Rwanda,2010-04-01,77.4
SAU,Saudi Arabia,2010-04-01,80.08
SDN,Sudan,2010-04-01,150.3
SEN,Senegal,2010-04-01,84.2
SGP,Singapore,2010-04-01,82.844
SHN,Saint Helena,2010-04-01,75.4
SLE,Sierra Leone,2010-04-01,30.2
SLV,El Salvador,2010-04-01,103.2
SRB,Serbia,2010-04-01,140.3
SUR,Suriname,2010-04-01,47.8
SVK,Slovakia,2010-04-01,88.8
SVN,Slovenia,2010-04-01,88.7
SWE,Sweden,2010-04-01,92.6
SYC,Seychelles,2010-04-01,90.0
TCD,Chad,2010-04-01,87.8
TGO,Togo,2010-04-01,97.3
THA,Thailand,2010-04-01,77.1
TTO,Trinidad and Tobago,2010-04-01,58.9
TUN,Tunisia,2010-04-01,75.1
TUR,Turkey,2010-04-01,62.5
TWN,"Taiwan, China",2010-04-01,76.98
TZA,"Tanzania, United Rep.",2010-04-01,43.61
UKR,Ukraine,2010-04-01,96.1
URY,Uruguay,2010-04-01,33.21
USA,United States,2010-04-01,88.8
VCT,St. Vincent and the Grenadines,2010-04-01,102.0
VNM,Vietnam,2010-04-01,60.4
VUT,Vanuatu,2010-04-01,141.7
WSM,Samoa,2010-04-01,89.4
XKX,Kosovo,2010-04-01,84.3
ZAF,South Africa,2010-04-01,72.6
ZMB,Zambia,2010-04-01,106.56
AIA,Anguilla,2010-07-01,100.2
ALB,Albania,2010-07-01,70.2
ARE,United Arab Emirates,2010-07-01,78.31
ARM,Armenia,2010-07-01,81.8
AUS,Australia,2010-07-01,93.7
AUT,Austria,2010-07-01,87.0
AZE,Azerbaijan,2010-07-01,175.0
BDI,Burundi,2010-07-01,62.5
BEL,Belgium,2010-07-01,90.5
BEN,Benin,2010-07-01,88.2
BGD,Bangladesh,2010-07-01,48.0
BGD,Bangladesh,2010-07-01,161.01
BGR,Bulgaria,2010-07-01,4759.8
BHR,Bahrain,2010-07-01,83.2
BIH,Bosnia and Herzegovina,2010-07-01,95.4
BLR,Belarus,2010-07-01,14.6
BOL,Bolivia,2010-07-01,62.2
BRA,Brazil,2010-07-01,64.38
BRN,Brunei Darussalam,2010-07-01,99.6
BWA,Botswana,2010-07-01,75.3
CAN,Canada,2010-07-01,87.0
CHE,Switzerland,2010-07-01,103.0
CHL,Chile,2010-07-01,73.5
CHN,China,2010-07-01,76.6
CIV,C̫te d'Ivoire,2010-07-01,97.4
COG,"Congo, Rep.",2010-07-01,86.4
COL,Colombia,2010-07-01,70.0
COL,Colombia,2010-07-01,82.3
CPV,Cabo Verde,2010-07-01,93.2
CRI,Costa Rica,2010-07-01,82.2
CYM,Cayman Islands,2010-07-01,109.3
CYP,Cyprus,2010-07-01,97.9
CZE,Czech Republic,2010-07-01,84.2
DEU,Germany,2010-07-01,88.8
DMA,Dominica,2010-07-01,100.3
DNK,Denmark,2010-07-01,92.3
DOM,Dominican Republic,2010-07-01,66.4
DZA,Algeria,2010-07-01,144.2
ECU,Ecuador,2010-07-01,83.4
EGY,"Egypt, Arab Rep.",2010-07-01,30.1
ESP,Spain,2010-07-01,92.5
EST,Estonia,2010-07-01,84.9
ETH,Ethiopia,2010-07-01,41.7
FIN,Finland,2010-07-01,85.6
FJI,Fiji,2010-07-01,82.7
FRA,France,2010-07-01,94.2
FRO,Faroe Islands,2010-07-01,121.8
GAB,Gabon,2010-07-01,82.0
GBR,United Kingdom,2010-07-01,91.2
GEO,Georgia,2010-07-01,98.4
GHA,Ghana,2010-07-01,50.3
GIN,Guinea,2010-07-01,31.5
GMB,"Gambia, The",2010-07-01,52.9
GNB,Guinea-Bissau,2010-07-01,93.0
GNQ,Equatorial Guinea,2010-07-01,118.5
GRC,Greece,2010-07-01,95.3
GRD,Grenada,2010-07-01,106.9
GTM,Guatemala,2010-07-01,97.3
HKG,"Hong Kong SAR, China",2010-07-01,66.4
HND,Honduras,2010-07-01,203.8
HRV,Croatia,2010-07-01,91.9
HTI,Haiti,2010-07-01,55.8
HUN,Hungary,2010-07-01,85.8
IDN,Indonesia,2010-07-01,53.29
IRL,Ireland,2010-07-01,101.8
ISL,Iceland,2010-07-01,83.1
ISR,Israel,2010-07-01,92.9
ITA,Italy,2010-07-01,91.8
JAM,Jamaica,2010-07-01,52.4
JOR,Jordan,2010-07-01,87.0
JPN,Japan,2010-07-01,92.7
KEN,Kenya,2010-07-01,45.6
KGZ,Kyrgyz Republic,2010-07-01,176.2
KHM,Cambodia,2010-07-01,153.4
KNA,St. Kitts and Nevis,2010-07-01,101.6
KOR,"Korea, Rep.",2010-07-01,87.6
KWT,Kuwait,2010-07-01,85.7
LAO,"Lao, PDR",2010-07-01,70.8
LBN,Lebanon,2010-07-01,84.5
LCA,St. Lucia,2010-07-01,87.2
LSO,Lesotho,2010-07-01,63.6
LTU,Lithuania,2010-07-01,88.1
LUX,Luxembourg,2010-07-01,91.0
