Country Code,Country,Date,Core_CPI
HND,Honduras,2008-07-01,198.3
HRV,Croatia,2008-07-01,91.4
HUN,Hungary,2008-07-01,80.8
IDN,Indonesia,2008-07-01,61.4
IRL,Ireland,2008-07-01,101.5
ISL,Iceland,2008-07-01,74.1
ISR,Israel,2008-07-01,88.2
ITA,Italy,2008-07-01,91.5
JOR,Jordan,2008-07-01,75.8
JPN,Japan,2008-07-01,100.7
KOR,"Korea, Rep.",2008-07-01,87.1
LTU,Lithuania,2008-07-01,90.3
LUX,Luxembourg,2008-07-01,87.9
LVA,Latvia,2008-07-01,95.3
MEX,Mexico,2008-07-01,80.1
MKD,North Macedonia,2008-07-01,99.6
MLT,Malta,2008-07-01,91.4
MUS,Mauritius,2008-07-01,77.7
MYS,Malaysia,2008-07-01,97.8
NGA,Nigeria,2008-07-01,88.5
NLD,Netherlands,2008-07-01,88.5
NOR,Norway,2008-07-01,87.9
NZL,New Zealand,2008-07-01,88.9
PER,Peru,2008-07-01,66.8
POL,Poland,2008-07-01,90.1
PRT,Portugal,2008-07-01,92.9
PRY,Paraguay,2008-07-01,67.4
ROU,Romania,2008-07-01,77.6
RUS,Russian Federation,2008-07-01,57.3
SGP,Singapore,2008-07-01,86.2
SVK,Slovakia,2008-07-01,89.1
SVN,Slovenia,2008-07-01,95.2
SWE,Sweden,2008-07-01,97.2
THA,Thailand,2008-07-01,94.7
TTO,Trinidad and Tobago,2008-07-01,84.6
TUR,Turkey,2008-07-01,61.9
TWN,"Taiwan, China",2008-07-01,94.1
UGA,Uganda,2008-07-01,52.8
UKR,Ukraine,2008-07-01,79.1
USA,United States,2008-07-01,89.4
ZAF,South Africa,2008-07-01,71.4
ALB,Albania,2008-10-01,89.0
AUS,Australia,2008-10-01,85.7
AUT,Austria,2008-10-01,88.3
BEL,Belgium,2008-10-01,89.7
BLR,Belarus,2008-10-01,86.51
BRA,Brazil,2008-10-01,5230892.9
CAN,Canada,2008-10-01,90.7
CHE,Switzerland,2008-10-01,101.3
CHL,Chile,2008-10-01,88.8
CHN,China,2008-10-01,84.9
COL,Colombia,2008-10-01,81.5
CRI,Costa Rica,2008-10-01,76.2
CYP,Cyprus,2008-10-01,95.2
CZE,Czech Republic,2008-10-01,95.6
DEU,Germany,2008-10-01,92.8
DNK,Denmark,2008-10-01,90.3
DOM,Dominican Republic,2008-10-01,69.8
EGY,"Egypt, Arab Rep.",2008-10-01,36.3
ESP,Spain,2008-10-01,96.0
EST,Estonia,2008-10-01,91.7
FIN,Finland,2008-10-01,92.6
FRA,France,2008-10-01,93.8
GBR,United Kingdom,2008-10-01,88.4
GRC,Greece,2008-10-01,98.5
GTM,Guatemala,2008-10-01,61.7
HKG,"Hong Kong SAR, China",2008-10-01,74.8
HND,Honduras,2008-10-01,203.2
HRV,Croatia,2008-10-01,91.7
HUN,Hungary,2008-10-01,81.1
IDN,Indonesia,2008-10-01,62.3
IRL,Ireland,2008-10-01,101.3
ISL,Iceland,2008-10-01,77.8
ISR,Israel,2008-10-01,89.3
ITA,Italy,2008-10-01,91.6
JOR,Jordan,2008-10-01,74.6
JPN,Japan,2008-10-01,100.7
KOR,"Korea, Rep.",2008-10-01,87.7
LTU,Lithuania,2008-10-01,91.7
LUX,Luxembourg,2008-10-01,88.6
LVA,Latvia,2008-10-01,96.8
MEX,Mexico,2008-10-01,81.3
MKD,North Macedonia,2008-10-01,100.2
MLT,Malta,2008-10-01,91.8
MUS,Mauritius,2008-10-01,79.0
MYS,Malaysia,2008-10-01,98.1
NGA,Nigeria,2008-10-01,91.2
NLD,Netherlands,2008-10-01,88.9
NOR,Norway,2008-10-01,88.8
NZL,New Zealand,2008-10-01,90.0
PER,Peru,2008-10-01,67.9
POL,Poland,2008-10-01,90.6
PRT,Portugal,2008-10-01,93.7
PRY,Paraguay,2008-10-01,68.0
ROU,Romania,2008-10-01,79.4
RUS,Russian Federation,2008-10-01,59.2
SGP,Singapore,2008-10-01,87.0
SVK,Slovakia,2008-10-01,90.7
SVN,Slovenia,2008-10-01,96.0
SWE,Sweden,2008-10-01,97.8
THA,Thailand,2008-10-01,94.0
TTO,Trinidad and Tobago,2008-10-01,86.1
TUR,Turkey,2008-10-01,63.3
TWN,"Taiwan, China",2008-10-01,94.0
UGA,Uganda,2008-10-01,54.1
UKR,Ukraine,2008-10-01,82.2
USA,United States,2008-10-01,89.4
ZAF,South Africa,2008-10-01,72.4
ALB,Albania,2009-01-01,89.1
AUS,Australia,2009-01-01,85.8
AUT,Austria,2009-01-01,88.4
BEL,Belgium,2009-01-01,90.3
BLR,Belarus,2009-01-01,91.89
BRA,Brazil,2009-01-01,5286642.5
CAN,Canada,2009-01-01,90.7
CHE,Switzerland,2009-01-01,100.8
CHL,Chile,2009-01-01,88.0
CHN,China,2009-01-01,84.3
COL,Colombia,2009-01-01,82.8
CRI,Costa Rica,2009-01-01,77.4
CYP,Cyprus,2009-01-01,95.6
CZE,Czech Republic,2009-01-01,96.2
DEU,Germany,2009-01-01,92.9
DNK,Denmark,2009-01-01,90.9
DOM,Dominican Republic,2009-01-01,70.5
EGY,"Egypt, Arab Rep.",2009-01-01,36.6
ESP,Spain,2009-01-01,94.6
EST,Estonia,2009-01-01,91.6
FIN,Finland,2009-01-01,92.1
FRA,France,2009-01-01,94.0
GBR,United Kingdom,2009-01-01,88.2
GRC,Greece,2009-01-01,97.8
GTM,Guatemala,2009-01-01,61.6
HKG,"Hong Kong SAR, China",2009-01-01,75.7
HND,Honduras,2009-01-01,205.6
HRV,Croatia,2009-01-01,92.1
HUN,Hungary,2009-01-01,81.8
IDN,Indonesia,2009-01-01,63.2
IRL,Ireland,2009-01-01,98.2
ISL,Iceland,2009-01-01,79.7
ISR,Israel,2009-01-01,89.5
ITA,Italy,2009-01-01,91.8
JOR,Jordan,2009-01-01,72.6
JPN,Japan,2009-01-01,99.8
KOR,"Korea, Rep.",2009-01-01,88.4
LTU,Lithuania,2009-01-01,93.6
LUX,Luxembourg,2009-01-01,88.9
LVA,Latvia,2009-01-01,99.6
MEX,Mexico,2009-01-01,82.4
MKD,North Macedonia,2009-01-01,100.0
MLT,Malta,2009-01-01,91.8
MUS,Mauritius,2009-01-01,79.3
MYS,Malaysia,2009-01-01,98.3
NGA,Nigeria,2009-01-01,93.2
NLD,Netherlands,2009-01-01,89.0
NOR,Norway,2009-01-01,89.1
NZL,New Zealand,2009-01-01,90.2
PER,Peru,2009-01-01,68.7
POL,Poland,2009-01-01,91.1
PRT,Portugal,2009-01-01,93.4
PRY,Paraguay,2009-01-01,68.0
ROU,Romania,2009-01-01,81.5
RUS,Russian Federation,2009-01-01,61.2
SGP,Singapore,2009-01-01,86.2
SLV,El Salvador,2009-01-01,101.5
SVK,Slovakia,2009-01-01,91.5
SVN,Slovenia,2009-01-01,95.4
SWE,Sweden,2009-01-01,95.8
THA,Thailand,2009-01-01,94.0
TTO,Trinidad and Tobago,2009-01-01,86.4
TUR,Turkey,2009-01-01,63.1
TWN,"Taiwan, China",2009-01-01,93.4
UGA,Uganda,2009-01-01,55.9
UKR,Ukraine,2009-01-01,87.8
USA,United States,2009-01-01,89.9
ZAF,South Africa,2009-01-01,74.2
ALB,Albania,2009-04-01,89.1
AUS,Australia,2009-04-01,86.4
AUT,Austria,2009-04-01,89.1
BEL,Belgium,2009-04-01,90.7
BLR,Belarus,2009-04-01,93.86
BRA,Brazil,2009-04-01,5350614.8
CAN,Canada,2009-04-01,91.3
CHE,Switzerland,2009-04-01,101.8
CHL,Chile,2009-04-01,87.5
CHN,China,2009-04-01,84.0
COL,Colombia,2009-04-01,83.8
CRI,Costa Rica,2009-04-01,78.3
CYP,Cyprus,2009-04-01,96.3
CZE,Czech Republic,2009-04-01,96.3
DEU,Germany,2009-04-01,93.1
DNK,Denmark,2009-04-01,91.7
DOM,Dominican Republic,2009-04-01,71.0
EGY,"Egypt, Arab Rep.",2009-04-01,37.4
ESP,Spain,2009-04-01,96.2
EST,Estonia,2009-04-01,91.0
FIN,Finland,2009-04-01,91.8
FRA,France,2009-04-01,94.7
GBR,United Kingdom,2009-04-01,89.1
GRC,Greece,2009-04-01,99.1
GTM,Guatemala,2009-04-01,61.7
HKG,"Hong Kong SAR, China",2009-04-01,75.7
HND,Honduras,2009-04-01,208.1
HRV,Croatia,2009-04-01,93.9
HUN,Hungary,2009-04-01,83.3
IDN,Indonesia,2009-04-01,63.9
IRL,Ireland,2009-04-01,96.6
ISL,Iceland,2009-04-01,80.7
ISR,Israel,2009-04-01,90.8
ITA,Italy,2009-04-01,92.3
JOR,Jordan,2009-04-01,72.8
JPN,Japan,2009-04-01,100.0
KOR,"Korea, Rep.",2009-04-01,89.0
LTU,Lithuania,2009-04-01,93.7
LUX,Luxembourg,2009-04-01,89.7
LVA,Latvia,2009-04-01,100.1
MEX,Mexico,2009-04-01,83.1
MKD,North Macedonia,2009-04-01,99.7
MLT,Malta,2009-04-01,92.2
MUS,Mauritius,2009-04-01,80.0
MYS,Malaysia,2009-04-01,98.5
NGA,Nigeria,2009-04-01,95.0
NLD,Netherlands,2009-04-01,90.0
NOR,Norway,2009-04-01,90.0
NZL,New Zealand,2009-04-01,90.5
PER,Peru,2009-04-01,69.2
POL,Poland,2009-04-01,92.0
PRT,Portugal,2009-04-01,94.4
PRY,Paraguay,2009-04-01,68.3
ROU,Romania,2009-04-01,82.2
RUS,Russian Federation,2009-04-01,63.0
SGP,Singapore,2009-04-01,85.5
SLV,El Salvador,2009-04-01,101.2
SVK,Slovakia,2009-04-01,91.6
SVN,Slovenia,2009-04-01,97.1
SWE,Sweden,2009-04-01,95.8
THA,Thailand,2009-04-01,93.6
TTO,Trinidad and Tobago,2009-04-01,87.4
TUR,Turkey,2009-04-01,64.2
TWN,"Taiwan, China",2009-04-01,93.2
UGA,Uganda,2009-04-01,57.3
UKR,Ukraine,2009-04-01,91.3
USA,United States,2009-04-01,90.5
ZAF,South Africa,2009-04-01,75.7
ALB,Albania,2009-07-01,89.1
AUS,Australia,2009-07-01,87.1
AUT,Austria,2009-07-01,89.1
BEL,Belgium,2009-07-01,91.0
BLR,Belarus,2009-07-01,94.43
BRA,Brazil,2009-07-01,5412918.5
CAN,Canada,2009-07-01,91.4
CHE,Switzerland,2009-07-01,101.0
CHL,Chile,2009-07-01,87.0
CHN,China,2009-07-01,84.0
COL,Colombia,2009-07-01,84.2
CRI,Costa Rica,2009-07-01,79.1
CYP,Cyprus,2009-07-01,96.0
CZE,Czech Republic,2009-07-01,96.3
DEU,Germany,2009-07-01,93.6
DNK,Denmark,2009-07-01,91.7
DOM,Dominican Republic,2009-07-01,71.4
EGY,"Egypt, Arab Rep.",2009-07-01,38.0
ESP,Spain,2009-07-01,94.9
EST,Estonia,2009-07-01,91.5
FIN,Finland,2009-07-01,91.6
FRA,France,2009-07-01,94.7
GBR,United Kingdom,2009-07-01,89.5
GRC,Greece,2009-07-01,98.4
GTM,Guatemala,2009-07-01,61.9
HKG,"Hong Kong SAR, China",2009-07-01,75.3
HND,Honduras,2009-07-01,210.1
HRV,Croatia,2009-07-01,93.9
HUN,Hungary,2009-07-01,85.6
IDN,Indonesia,2009-07-01,64.4
IRL,Ireland,2009-07-01,95.7
ISL,Iceland,2009-07-01,81.8
ISR,Israel,2009-07-01,92.5
ITA,Italy,2009-07-01,92.7
JOR,Jordan,2009-07-01,73.9
JPN,Japan,2009-07-01,99.7
KOR,"Korea, Rep.",2009-07-01,89.4
LTU,Lithuania,2009-07-01,93.6
LUX,Luxembourg,2009-07-01,89.7
LVA,Latvia,2009-07-01,99.0
MEX,Mexico,2009-07-01,83.7
MKD,North Macedonia,2009-07-01,99.8
MLT,Malta,2009-07-01,91.7
MUS,Mauritius,2009-07-01,80.5
MYS,Malaysia,2009-07-01,98.8
NGA,Nigeria,2009-07-01,97.7
NLD,Netherlands,2009-07-01,90.1
NOR,Norway,2009-07-01,89.9
NZL,New Zealand,2009-07-01,91.5
PER,Peru,2009-07-01,69.5
POL,Poland,2009-07-01,92.6
PRT,Portugal,2009-07-01,94.0
PRY,Paraguay,2009-07-01,68.7
ROU,Romania,2009-07-01,82.8
RUS,Russian Federation,2009-07-01,63.9
SGP,Singapore,2009-07-01,85.5
SLV,El Salvador,2009-07-01,100.8
SVK,Slovakia,2009-07-01,92.1
SVN,Slovenia,2009-07-01,96.5
SWE,Sweden,2009-07-01,95.8
THA,Thailand,2009-07-01,93.6
TTO,Trinidad and Tobago,2009-07-01,87.8
TUR,Turkey,2009-07-01,65.4
TWN,"Taiwan, China",2009-07-01,93.2
UGA,Uganda,2009-07-01,58.3
UKR,Ukraine,2009-07-01,93.7
USA,United States,2009-07-01,90.7
ZAF,South Africa,2009-07-01,76.7
ALB,Albania,2009-10-01,90.0
AUS,Australia,2009-10-01,87.6
AUT,Austria,2009-10-01,89.5
BEL,Belgium,2009-10-01,91.2
BLR,Belarus,2009-10-01,94.33
BRA,Brazil,2009-10-01,5473705.9
CAN,Canada,2009-10-01,91.7
CHE,Switzerland,2009-10-01,102.0
CHL,Chile,2009-10-01,86.8
CHN,China,2009-10-01,84.2
COL,Colombia,2009-10-01,84.3
CRI,Costa Rica,2009-10-01,79.7
CYP,Cyprus,2009-10-01,96.8
CZE,Czech Republic,2009-10-01,96.0
DEU,Germany,2009-10-01,93.7
DNK,Denmark,2009-10-01,92.0
DOM,Dominican Republic,2009-10-01,72.0
EGY,"Egypt, Arab Rep.",2009-10-01,38.5
ESP,Spain,2009-10-01,96.2
EST,Estonia,2009-10-01,91.4
FIN,Finland,2009-10-01,92.1
FRA,France,2009-10-01,94.8
GBR,United Kingdom,2009-10-01,89.8
GRC,Greece,2009-10-01,100.6
GTM,Guatemala,2009-10-01,62.3
HKG,"Hong Kong SAR, China",2009-10-01,75.3
HND,Honduras,2009-10-01,212.3
HRV,Croatia,2009-10-01,93.5
HUN,Hungary,2009-10-01,86.0
IDN,Indonesia,2009-10-01,65.1
IRL,Ireland,2009-10-01,95.5
ISL,Iceland,2009-10-01,84.0
ISR,Israel,2009-10-01,92.8
ITA,Italy,2009-10-01,92.9
JOR,Jordan,2009-10-01,74.8
JPN,Japan,2009-10-01,99.5
KOR,"Korea, Rep.",2009-10-01,89.8
LTU,Lithuania,2009-10-01,94.5
LUX,Luxembourg,2009-10-01,90.3
LVA,Latvia,2009-10-01,98.1
MEX,Mexico,2009-10-01,84.5
MKD,North Macedonia,2009-10-01,99.7
MLT,Malta,2009-10-01,92.0
MUS,Mauritius,2009-10-01,80.9
MYS,Malaysia,2009-10-01,99.3
NGA,Nigeria,2009-10-01,100.9
NLD,Netherlands,2009-10-01,90.4
NOR,Norway,2009-10-01,90.5
NZL,New Zealand,2009-10-01,91.9
PER,Peru,2009-10-01,69.7
POL,Poland,2009-10-01,92.9
PRT,Portugal,2009-10-01,94.3
PRY,Paraguay,2009-10-01,68.9
ROU,Romania,2009-10-01,84.2
RUS,Russian Federation,2009-10-01,64.4
SGP,Singapore,2009-10-01,85.8
SLV,El Salvador,2009-10-01,100.3
SVK,Slovakia,2009-10-01,92.6
SVN,Slovenia,2009-10-01,96.9
SWE,Sweden,2009-10-01,96.6
THA,Thailand,2009-10-01,93.8
TTO,Trinidad and Tobago,2009-10-01,88.0
TUR,Turkey,2009-10-01,67.2
TWN,"Taiwan, China",2009-10-01,93.3
UGA,Uganda,2009-10-01,58.9
UKR,Ukraine,2009-10-01,95.6
USA,United States,2009-10-01,91.0
ZAF,South Africa,2009-10-01,77.1
ALB,Albania,2010-01-01,90.3
AUS,Australia,2010-01-01,88.1
AUT,Austria,2010-01-01,89.5
BEL,Belgium,2010-01-01,91.6
BLR,Belarus,2010-01-01,97.28
BRA,Brazil,2010-01-01,5545869.5
CAN,Canada,2010-01-01,91.8
CHE,Switzerland,2010-01-01,101.4
CHL,Chile,2010-01-01,87.4
CHN,China,2010-01-01,84.5
COL,Colombia,2010-01-01,85.4
CRI,Costa Rica,2010-01-01,80.4
CYP,Cyprus,2010-01-01,96.7
CZE,Czech Republic,2010-01-01,96.4
DEU,Germany,2010-01-01,93.6
DNK,Denmark,2010-01-01,92.6
DOM,Dominican Republic,2010-01-01,72.5
EGY,"Egypt, Arab Rep.",2010-01-01,38.9
ESP,Spain,2010-01-01,94.6
EST,Estonia,2010-01-01,91.1
FIN,Finland,2010-01-01,92.4
FRA,France,2010-01-01,95.0
GBR,United Kingdom,2010-01-01,89.9
GRC,Greece,2010-01-01,99.7
GTM,Guatemala,2010-01-01,62.8
HKG,"Hong Kong SAR, China",2010-01-01,75.3
HND,Honduras,2010-01-01,214.7
HRV,Croatia,2010-01-01,92.8
HUN,Hungary,2010-01-01,86.8
IDN,Indonesia,2010-01-01,65.7
IRL,Ireland,2010-01-01,94.5
ISL,Iceland,2010-01-01,84.5
ISR,Israel,2010-01-01,92.2
ITA,Italy,2010-01-01,93.2
JOR,Jordan,2010-01-01,76.2
JPN,Japan,2010-01-01,99.0
KOR,"Korea, Rep.",2010-01-01,90.3
LTU,Lithuania,2010-01-01,93.8
LUX,Luxembourg,2010-01-01,90.2
LVA,Latvia,2010-01-01,96.6
MEX,Mexico,2010-01-01,86.1
MKD,North Macedonia,2010-01-01,99.8
MLT,Malta,2010-01-01,92.3
MUS,Mauritius,2010-01-01,81.1
MYS,Malaysia,2010-01-01,99.6
NGA,Nigeria,2010-01-01,104.4
NLD,Netherlands,2010-01-01,90.6
NOR,Norway,2010-01-01,90.8
NZL,New Zealand,2010-01-01,91.6
PER,Peru,2010-01-01,70.1
POL,Poland,2010-01-01,93.1
PRT,Portugal,2010-01-01,93.9
PRY,Paraguay,2010-01-01,69.7
ROU,Romania,2010-01-01,86.1
RUS,Russian Federation,2010-01-01,65.1
SGP,Singapore,2010-01-01,86.3
SLV,El Salvador,2010-01-01,100.2
SVK,Slovakia,2010-01-01,92.8
SVN,Slovenia,2010-01-01,95.6
SWE,Sweden,2010-01-01,95.4
THA,Thailand,2010-01-01,94.1
TTO,Trinidad and Tobago,2010-01-01,90.0
TUR,Turkey,2010-01-01,68.3
TWN,"Taiwan, China",2010-01-01,93.6
UGA,Uganda,2010-01-01,59.6
UKR,Ukraine,2010-01-01,97.5
USA,United States,2010-01-01,91.1
ZAF,South Africa,2010-01-01,78.1
ALB,Albania,2010-04-01,90.4
AUS,Australia,2010-04-01,88.8
AUT,Austria,2010-04-01,90.4
BEL,Belgium,2010-04-01,91.9
BLR,Belarus,2010-04-01,99.56
BRA,Brazil,2010-04-01,5614305.2
CAN,Canada,2010-04-01,92.3
CHE,Switzerland,2010-04-01,102.1
CHL,Chile,2010-04-01,87.7
CHN,China,2010-04-01,84.8
COL,Colombia,2010-04-01,85.8
CRI,Costa Rica,2010-04-01,80.8
CYP,Cyprus,2010-04-01,96.4
CZE,Czech Republic,2010-04-01,96.6
DEU,Germany,2010-04-01,93.7
DNK,Denmark,2010-04-01,93.3
DOM,Dominican Republic,2010-04-01,73.2
EGY,"Egypt, Arab Rep.",2010-04-01,39.5
ESP,Spain,2010-04-01,96.3
EST,Estonia,2010-04-01,91.6
FIN,Finland,2010-04-01,93.0
FRA,France,2010-04-01,95.5
GBR,United Kingdom,2010-04-01,90.8
GRC,Greece,2010-04-01,102.9
GTM,Guatemala,2010-04-01,63.2
HKG,"Hong Kong SAR, China",2010-04-01,75.6
HND,Honduras,2010-04-01,216.1
HRV,Croatia,2010-04-01,93.8
HUN,Hungary,2010-04-01,87.6
IDN,Indonesia,2010-04-01,66.4
IRL,Ireland,2010-04-01,95.0
ISL,Iceland,2010-04-01,85.7
ISR,Israel,2010-04-01,93.3
ITA,Italy,2010-04-01,93.7
JOR,Jordan,2010-04-01,76.6
JPN,Japan,2010-04-01,98.7
KOR,"Korea, Rep.",2010-04-01,90.6
LTU,Lithuania,2010-04-01,93.7
LUX,Luxembourg,2010-04-01,90.8
LVA,Latvia,2010-04-01,96.3
MEX,Mexico,2010-04-01,86.6
MKD,North Macedonia,2010-04-01,99.8
MLT,Malta,2010-04-01,92.5
MUS,Mauritius,2010-04-01,81.7
MYS,Malaysia,2010-04-01,99.8
NGA,Nigeria,2010-04-01,106.4
NLD,Netherlands,2010-04-01,91.7
NOR,Norway,2010-04-01,91.4
NZL,New Zealand,2010-04-01,91.9
PER,Peru,2010-04-01,70.4
POL,Poland,2010-04-01,93.5
PRT,Portugal,2010-04-01,95.0
PRY,Paraguay,2010-04-01,70.7
ROU,Romania,2010-04-01,86.4
RUS,Russian Federation,2010-04-01,65.8
SGP,Singapore,2010-04-01,86.9
SLV,El Salvador,2010-04-01,100.3
SVK,Slovakia,2010-04-01,92.8
SVN,Slovenia,2010-04-01,97.6
SWE,Sweden,2010-04-01,96.3
THA,Thailand,2010-04-01,94.5
TTO,Trinidad and Tobago,2010-04-01,91.2
TUR,Turkey,2010-04-01,70.0
TWN,"Taiwan, China",2010-04-01,93.7
UGA,Uganda,2010-04-01,60.3
UKR,Ukraine,2010-04-01,98.8
USA,United States,2010-04-01,91.3
ZAF,South Africa,2010-04-01,78.9
ALB,Albania,2010-07-01,91.0
AUS,Australia,2010-07-01,89.7
AUT,Austria,2010-07-01,90.3
BEL,Belgium,2010-07-01,92.3
BLR,Belarus,2010-07-01,100.21
BRA,Brazil,2010-07-01,5682015.4
CAN,Canada,2010-07-01,92.7
CHE,Switzerland,2010-07-01,101.1
CHL,Chile,2010-07-01,88.2
CHN,China,2010-07-01,85.0
COL,Colombia,2010-07-01,86.1
CRI,Costa Rica,2010-07-01,81.1
CYP,Cyprus,2010-07-01,96.5
CZE,Czech Republic,2010-07-01,96.7
DEU,Germany,2010-07-01,94.2
DNK,Denmark,2010-07-01,93.4
DOM,Dominican Republic,2010-07-01,74.0
EGY,"Egypt, Arab Rep.",2010-07-01,40.8
ESP,Spain,2010-07-01,95.8
EST,Estonia,2010-07-01,92.6
FIN,Finland,2010-07-01,92.8
FRA,France,2010-07-01,95.6
GBR,United Kingdom,2010-07-01,91.1
GRC,Greece,2010-07-01,102.5
GTM,Guatemala,2010-07-01,63.5
HKG,"Hong Kong SAR, China",2010-07-01,74.7
HND,Honduras,2010-07-01,217.9
HRV,Croatia,2010-07-01,94.0
HUN,Hungary,2010-07-01,87.7
IDN,Indonesia,2010-07-01,67.1
IRL,Ireland,2010-07-01,95.6
ISL,Iceland,2010-07-01,85.4
ISR,Israel,2010-07-01,94.5
ITA,Italy,2010-07-01,94.2
JOR,Jordan,2010-07-01,77.1
JPN,Japan,2010-07-01,98.2
KOR,"Korea, Rep.",2010-07-01,91.1
LTU,Lithuania,2010-07-01,93.4
LUX,Luxembourg,2010-07-01,91.3
LVA,Latvia,2010-07-01,95.8
MEX,Mexico,2010-07-01,87.2
MKD,North Macedonia,2010-07-01,100.0
MLT,Malta,2010-07-01,92.9
MUS,Mauritius,2010-07-01,82.8
MYS,Malaysia,2010-07-01,100.1
NGA,Nigeria,2010-07-01,109.9
NLD,Netherlands,2010-07-01,91.3
NOR,Norway,2010-07-01,91.2
NZL,New Zealand,2010-07-01,92.7
PER,Peru,2010-07-01,70.8
POL,Poland,2010-07-01,93.7
PRT,Portugal,2010-07-01,95.1
PRY,Paraguay,2010-07-01,72.3
ROU,Romania,2010-07-01,89.2
RUS,Russian Federation,2010-07-01,67.0
SGP,Singapore,2010-07-01,87.4
SLV,El Salvador,2010-07-01,100.6
SVK,Slovakia,2010-07-01,92.9
SVN,Slovenia,2010-07-01,96.7
SWE,Sweden,2010-07-01,96.5
THA,Thailand,2010-07-01,94.6
TTO,Trinidad and Tobago,2010-07-01,91.5
TUR,Turkey,2010-07-01,69.8
TWN,"Taiwan, China",2010-07-01,93.8
UGA,Uganda,2010-07-01,60.8
UKR,Ukraine,2010-07-01,100.5
USA,United States,2010-07-01,91.5
ZAF,South Africa,2010-07-01,79.3
ALB,Albania,2010-10-01,92.1
AUS,Australia,2010-10-01,89.7
AUT,Austria,2010-10-01,90.9
BEL,Belgium,2010-10-01,92.5
BLR,Belarus,2010-10-01,102.57
BRA,Brazil,2010-10-01,5763713.9
CAN,Canada,2010-10-01,93.2
CHE,Switzerland,2010-10-01,102.0
CHL,Chile,2010-10-01,87.9
CHN,China,2010-10-01,85.6
COL,Colombia,2010-10-01,86.3
CRI,Costa Rica,2010-10-01,81.8
CYP,Cyprus,2010-10-01,97.0
CZE,Czech Republic,2010-10-01,96.2
DEU,Germany,2010-10-01,94.2
DNK,Denmark,2010-10-01,93.7
DOM,Dominican Republic,2010-10-01,75.0
EGY,"Egypt, Arab Rep.",2010-10-01,41.9
ESP,Spain,2010-10-01,97.3
EST,Estonia,2010-10-01,93.0
FIN,Finland,2010-10-01,93.7
FRA,France,2010-10-01,95.7
GBR,United Kingdom,2010-10-01,91.7
GRC,Greece,2010-10-01,104.2
GTM,Guatemala,2010-10-01,64.1
HKG,"Hong Kong SAR, China",2010-10-01,76.4
HND,Honduras,2010-10-01,220.4
HRV,Croatia,2010-10-01,94.0
HUN,Hungary,2010-10-01,87.8
IDN,Indonesia,2010-10-01,67.8
IRL,Ireland,2010-10-01,95.6
ISL,Iceland,2010-10-01,85.8
ISR,Israel,2010-10-01,94.8
ITA,Italy,2010-10-01,94.4
JOR,Jordan,2010-10-01,78.5
JPN,Japan,2010-10-01,98.4
KOR,"Korea, Rep.",2010-10-01,91.3
LTU,Lithuania,2010-10-01,93.6
LUX,Luxembourg,2010-10-01,91.8
LVA,Latvia,2010-10-01,95.9
MEX,Mexico,2010-10-01,88.0
MKD,North Macedonia,2010-10-01,100.4
MLT,Malta,2010-10-01,93.5
MUS,Mauritius,2010-10-01,83.9
MYS,Malaysia,2010-10-01,100.6
NGA,Nigeria,2010-10-01,112.5
NLD,Netherlands,2010-10-01,91.6
NOR,Norway,2010-10-01,91.8
NZL,New Zealand,2010-10-01,94.6
PER,Peru,2010-10-01,71.2
POL,Poland,2010-10-01,94.0
PRT,Portugal,2010-10-01,95.8
PRY,Paraguay,2010-10-01,74.5
ROU,Romania,2010-10-01,90.3
RUS,Russian Federation,2010-10-01,68.5
SGP,Singapore,2010-10-01,87.7
SLV,El Salvador,2010-10-01,101.1
SVK,Slovakia,2010-10-01,93.1
SVN,Slovenia,2010-10-01,96.8
SWE,Sweden,2010-10-01,97.7
THA,Thailand,2010-10-01,94.8
TTO,Trinidad and Tobago,2010-10-01,92.1
TUR,Turkey,2010-10-01,70.6
TWN,"Taiwan, China",2010-10-01,93.9
UGA,Uganda,2010-10-01,60.9
UKR,Ukraine,2010-10-01,103.1
USA,United States,2010-10-01,91.6
ZAF,South Africa,2010-10-01,79.6
ALB,Albania,2011-01-01,93.3
AUS,Australia,2011-01-01,90.1
AUT,Austria,2011-01-01,91.1
BEL,Belgium,2011-01-01,93.2
BLR,Belarus,2011-01-01,107.99
BRA,Brazil,2011-01-01,5872841.2
CAN,Canada,2011-01-01,93.2
CHE,Switzerland,2011-01-01,101.9
CHL,Chile,2011-01-01,88.3
CHN,China,2011-01-01,86.2
COL,Colombia,2011-01-01,87.5
CRI,Costa Rica,2011-01-01,82.5
CYP,Cyprus,2011-01-01,97.9
CZE,Czech Republic,2011-01-01,96.4
DEU,Germany,2011-01-01,94.3
DNK,Denmark,2011-01-01,94.4
DOM,Dominican Republic,2011-01-01,76.3
EGY,"Egypt, Arab Rep.",2011-01-01,42.5
ESP,Spain,2011-01-01,95.9
EST,Estonia,2011-01-01,93.0
FIN,Finland,2011-01-01,93.9
FRA,France,2011-01-01,95.7
GBR,United Kingdom,2011-01-01,92.3
GRC,Greece,2011-01-01,102.7
GTM,Guatemala,2011-01-01,65.1
HKG,"Hong Kong SAR, China",2011-01-01,77.5
HND,Honduras,2011-01-01,223.9
HRV,Croatia,2011-01-01,94.0
HUN,Hungary,2011-01-01,88.0
IDN,Indonesia,2011-01-01,68.6
